MTH,WRKDATE,YR,DIV,DIV_NAME,TYPE,TASK,WO,CRTDAT,EQ,FCT,LINE,SHOP,TRADE,HRS,period,perno,CRTYR,CRTMTH
8,10-08-31,2010,161,Cascades Groupe Tissu KF Mac 1,CA,          ,1025210   ,1100817,ICSIC101-M     ,ICSIC101                      ,ILIC1     ,SINST,MECA,3,2010-08,31,2010,08
8,10-08-25,2010,161,Cascades Groupe Tissu KF Mac 1,C3,          ,1025210-E1,1100819,ICSIC101-M     ,ICSIC101                      ,ILIC1     ,SINST,MECA,1,2010-08,31,2010,08
9,10-09-14,2010,151,Cascades Papier Kingsey Falls,CA,          ,1025256   ,1100816,NET0128        ,KNETT708                      ,KSSL      ,SINST,MECA,1.5,2010-09,29,2010,08
9,10-09-14,2010,151,Cascades Papier Kingsey Falls,CA,          ,1025256   ,1100816,NET0128        ,KNETT708                      ,KSSL      ,SINST,MECA,2,2010-09,29,2010,08
9,10-09-14,2010,151,Cascades Papier Kingsey Falls,CA,          ,1025256   ,1100816,NET0128        ,KNETT708                      ,KSSL      ,SINST,MECA,0.5,2010-09,29,2010,08
9,10-09-13,2010,151,Cascades Papier Kingsey Falls,CA,          ,1025256   ,1100816,NET0128        ,KNETT708                      ,KSSL      ,SINST,MECA,2,2010-09,29,2010,08
10,10-10-15,2010,165,CGT-KF Perini 1,CA,          ,1025274   ,1100819,MGB-000 1/2-292,ICONV559                      ,IHYG1     ,SELEC,MOTEUR,1,2010-10,26,2010,08
9,10-09-15,2010,165,CGT-KF Perini 1,CA,          ,1025274   ,1100819,MGB-000 1/2-292,ICONV559                      ,IHYG1     ,SELEC,MOTEUR,1,2010-09,29,2010,08
2,12-02-01,2012,111,CSA - Mécaniciens,C3,          ,1025290   ,1100818,BAT0144        ,SBATI002                      ,SATEL     ,SELEC,MOTEUR,1.5,2012-02,45,2010,08
9,10-09-09,2010,111,CSA - Mécaniciens,C3,          ,1025290   ,1100818,BAT0144        ,SBATI002                      ,SATEL     ,SELEC,MOTEUR,1,2010-09,29,2010,08
8,10-08-19,2010,111,CSA - Mécaniciens,C3,          ,1025290   ,1100818,BAT0144        ,SBATI002                      ,SATEL     ,SELEC,MOTEUR,1,2010-08,31,2010,08
9,10-09-17,2010,151,Cascades Papier Kingsey Falls,C3,          ,1025340   ,1100820,SERVO-052      ,KCOUP008                      ,KBOB      ,SINST,MECA,2,2010-09,29,2010,08
10,10-10-19,2010,165,CGT-KF Perini 1,C3,          ,1025345   ,1100820,BAT0199        ,IBATI516                      ,IHYG1     ,SELEC,MOTEUR,3,2010-10,26,2010,08
10,10-10-14,2010,165,CGT-KF Perini 1,C3,          ,1025345   ,1100820,BAT0199        ,IBATI516                      ,IHYG1     ,SELEC,MOTEUR,1,2010-10,26,2010,08
9,10-09-24,2010,115,CSA - Magasin,C3,          ,1025351   ,1100820,CYL1164        ,MMAGA115                      ,SMAGA     ,SINST,MECA,8,2010-09,29,2010,08
9,10-09-16,2010,115,CSA - Magasin,C3,          ,1025351   ,1100820,CYL1164        ,MMAGA115                      ,SMAGA     ,SINST,MECA,8,2010-09,29,2010,08
8,10-08-27,2010,115,CSA - Magasin,C3,          ,1025351   ,1100820,CYL1164        ,MMAGA115                      ,SMAGA     ,SINST,MECA,8,2010-08,31,2010,08
8,10-08-24,2010,115,CSA - Magasin,C3,          ,1025351   ,1100820,CYL1164        ,MMAGA115                      ,SMAGA     ,SINST,MECA,4,2010-08,31,2010,08
10,10-10-14,2010,118,Cascades Canada - Trait. eaux,C3,          ,1025407   ,1100821,POM0411        ,TPOMP039                      ,TEXTER    ,SELEC,MOTEUR,1,2010-10,26,2010,08
10,10-10-01,2010,118,Cascades Canada - Trait. eaux,C3,          ,1025407   ,1100821,POM0411        ,TPOMP039                      ,TEXTER    ,SELEC,MOTEUR,1,2010-10,26,2010,08
9,10-09-27,2010,118,Cascades Canada - Trait. eaux,C3,          ,1025407   ,1100821,POM0411        ,TPOMP039                      ,TEXTER    ,SELEC,MOTEUR,1,2010-09,29,2010,08
9,10-09-09,2010,118,Cascades Canada - Trait. eaux,C3,          ,1025407   ,1100821,POM0411        ,TPOMP039                      ,TEXTER    ,SELEC,MOTEUR,1,2010-09,29,2010,08
8,10-08-31,2010,161,Cascades Groupe Tissu KF Mac 1,CA,          ,1025449   ,1100823,MDC-075-061    ,IENRL101                      ,ILIC1     ,SELEC,MOTEUR,8,2010-08,31,2010,08
8,10-08-30,2010,161,Cascades Groupe Tissu KF Mac 1,CA,          ,1025449   ,1100823,MDC-075-061    ,IENRL101                      ,ILIC1     ,SELEC,MOTEUR,1,2010-08,31,2010,08
10,10-10-26,2010,162,Cascades Groupe Tissu KF Mac 2,PA,IPVER207  ,1025525   ,1100823,BRU0004        ,ISECH204                      ,ILIC2     ,SINST,MECA,1,2010-10,26,2010,08
10,10-10-26,2010,162,Cascades Groupe Tissu KF Mac 2,PA,IPVER207  ,1025525   ,1100823,BRU0004        ,ISECH204                      ,ILIC2     ,SINST,MECA,0.5,2010-10,26,2010,08
11,10-11-10,2010,151,Cascades Papier Kingsey Falls,PA,KNET010   ,1025690   ,1100823,KENTR001-M     ,KENTR001                      ,KSCH      ,SELEC,MOTEUR,2,2010-11,7,2010,08
11,10-11-09,2010,151,Cascades Papier Kingsey Falls,PA,KNET010   ,1025690   ,1100823,KENTR001-M     ,KENTR001                      ,KSCH      ,SELEC,MOTEUR,3.5,2010-11,7,2010,08
11,10-11-09,2010,151,Cascades Papier Kingsey Falls,PA,KNET010   ,1025690   ,1100823,KENTR001-M     ,KENTR001                      ,KSCH      ,SELEC,MOTEUR,1,2010-11,7,2010,08
11,10-11-09,2010,151,Cascades Papier Kingsey Falls,PA,KNET010   ,1025690   ,1100823,KENTR001-M     ,KENTR001                      ,KSCH      ,SELEC,MOTEUR,2,2010-11,7,2010,08
11,10-11-09,2010,151,Cascades Papier Kingsey Falls,PA,KNET010   ,1025690   ,1100823,KENTR001-M     ,KENTR001                      ,KSCH      ,SELEC,MOTEUR,1,2010-11,7,2010,08
9,10-09-07,2010,102,Cascades ConversionInc.,C3,          ,1025892   ,1100823,BAT0281        ,CBATI003                      ,CIMP155   ,SELEC,MOTEUR,1.5,2010-09,29,2010,08
3,11-03-14,2011,102,Cascades ConversionInc.,C3,          ,1025903   ,1100823,PAL0018        ,CEXTR006                      ,CEXT337   ,SELEC,MOTEUR,1,2011-03,27,2010,08
3,11-03-14,2011,102,Cascades ConversionInc.,C3,          ,1025904   ,1100823,PAL0018        ,CEXTR006                      ,CEXT337   ,SELEC,MOTEUR,1,2011-03,27,2010,08
8,12-08-13,2012,290,Plastiques Cascades,C3,          ,1025954   ,1100824,BAT0112        ,PBATI005                      ,PBATI     ,SELEC,MOTEUR,2,2012-08,46,2010,08
11,13-11-29,2013,290,Plastiques Cascades,CA,          ,1025961   ,1100824,BAT0201        ,PBATI005B                     ,PBATI     ,SELEC,MOTEUR,2,2013-11,47,2010,08
8,13-08-26,2013,290,Plastiques Cascades,CA,          ,1025961   ,1100824,BAT0201        ,PBATI005B                     ,PBATI     ,SELEC,MOTEUR,2,2013-08,48,2010,08
8,12-08-15,2012,290,Plastiques Cascades,CA,          ,1025961   ,1100824,BAT0201        ,PBATI005B                     ,PBATI     ,SELEC,MOTEUR,1,2012-08,46,2010,08
10,12-10-29,2012,290,Plastiques Cascades,C3,          ,1025964   ,1100824,BAT0502        ,PBATI005D                     ,PBATI     ,SELEC,MOTEUR,4,2012-10,49,2010,08
8,12-08-14,2012,290,Plastiques Cascades,C3,          ,1025964   ,1100824,BAT0502        ,PBATI005D                     ,PBATI     ,SELEC,MOTEUR,2,2012-08,46,2010,08
8,10-08-23,2010,101,Cascades EC - Kingsey Falls,CA,          ,1025982   ,1100824,BAT0012        ,DBATI016                      ,DGEN      ,SELEC,MOTEUR,2,2010-08,31,2010,08
9,10-09-23,2010,162,Cascades Groupe Tissu KF Mac 2,CA,          ,1026089   ,1100826,CYL0026        ,ICOUP204                      ,ILIC2     ,SINST,MECA,3,2010-09,29,2010,08
9,10-09-23,2010,162,Cascades Groupe Tissu KF Mac 2,CA,          ,1026089   ,1100826,CYL0026        ,ICOUP204                      ,ILIC2     ,SINST,MECA,4,2010-09,29,2010,08
9,10-09-01,2010,162,Cascades Groupe Tissu KF Mac 2,C3,          ,1026089-E1,1100826,CYL0026        ,ICOUP204                      ,ILIC2     ,SINST,MECA,1,2010-09,29,2010,08
8,10-08-27,2010,290,Plastiques Cascades,C3,          ,1026227   ,1100827,DDC0119        ,SMACH045                      ,SATEL     ,SELEC,MOTEUR,3,2010-08,31,2010,08
9,10-09-14,2010,151,Cascades Papier Kingsey Falls,CA,          ,1026241   ,1100828,CYLM0029       ,KDIVR008                      ,KSEC      ,SINST,MECA,3,2010-09,29,2010,08
9,10-09-14,2010,151,Cascades Papier Kingsey Falls,CA,          ,1026241   ,1100828,CYLM0029       ,KDIVR008                      ,KSEC      ,SINST,MECA,1,2010-09,29,2010,08
9,10-09-13,2010,151,Cascades Papier Kingsey Falls,CA,          ,1026241   ,1100828,CYLM0029       ,KDIVR008                      ,KSEC      ,SINST,MECA,2,2010-09,29,2010,08
11,10-11-11,2010,151,Cascades Papier Kingsey Falls,PA,KEXC016B  ,1026442   ,1100830,KMOTEUR        ,KMOTEUR                       ,KGEN      ,SELEC,MOTEUR,1,2010-11,7,2010,08
9,10-09-14,2010,151,Cascades Papier Kingsey Falls,PA,KEXC016B  ,1026442   ,1100830,KMOTEUR        ,KMOTEUR                       ,KGEN      ,SELEC,MOTEUR,2,2010-09,29,2010,08
11,10-11-19,2010,151,Cascades Papier Kingsey Falls,PA,KEXC016D  ,1026444   ,1100830,KMOTEUR        ,KMOTEUR                       ,KGEN      ,SELEC,MOTEUR,2,2010-11,7,2010,08
11,10-11-16,2010,151,Cascades Papier Kingsey Falls,PA,KEXC016D  ,1026444   ,1100830,KMOTEUR        ,KMOTEUR                       ,KGEN      ,SELEC,MOTEUR,1,2010-11,7,2010,08
10,10-10-18,2010,101,Cascades EC - Kingsey Falls,CA,          ,1026652   ,1100830,M-500-009      ,DTRIT001                      ,DTRI      ,SELEC,MOTEUR,2,2010-10,26,2010,08
9,10-09-02,2010,101,Cascades EC - Kingsey Falls,CA,          ,1026652   ,1100830,M-500-009      ,DTRIT001                      ,DTRI      ,SELEC,MOTEUR,3,2010-09,29,2010,08
9,10-09-01,2010,101,Cascades EC - Kingsey Falls,CA,          ,1026652   ,1100830,M-500-009      ,DTRIT001                      ,DTRI      ,SELEC,MOTEUR,3,2010-09,29,2010,08
10,10-10-06,2010,168,CGT-KF Perini 2,C3,          ,1026731-E1,1100903,DEV0038        ,IDEVI801                      ,IHYG2     ,SELEC,MOTEUR,1,2010-10,26,2010,09
8,11-08-17,2011,115,CSA - Magasin,C3,          ,1026766   ,1100901,115-103        ,MMAGA115                      ,SMAGA     ,SELEC,MOTEUR,1,2011-08,50,2010,09
6,11-06-23,2011,115,CSA - Magasin,C3,          ,1026766   ,1100901,115-103        ,MMAGA115                      ,SMAGA     ,SELEC,MOTEUR,2,2011-06,32,2010,09
5,11-05-09,2011,115,CSA - Magasin,C3,          ,1026766   ,1100901,115-103        ,MMAGA115                      ,SMAGA     ,SELEC,MOTEUR,1,2011-05,35,2010,09
4,11-04-27,2011,115,CSA - Magasin,C3,          ,1026766   ,1100901,115-103        ,MMAGA115                      ,SMAGA     ,SELEC,MOTEUR,2.5,2011-04,41,2010,09
12,10-12-10,2010,115,CSA - Magasin,C3,          ,1026766   ,1100901,115-103        ,MMAGA115                      ,SMAGA     ,SELEC,MOTEUR,6,2010-12,6,2010,09
12,10-12-10,2010,115,CSA - Magasin,C3,          ,1026766   ,1100901,115-103        ,MMAGA115                      ,SMAGA     ,SELEC,MOTEUR,-6,2010-12,6,2010,09
12,10-12-09,2010,115,CSA - Magasin,C3,          ,1026766   ,1100901,115-103        ,MMAGA115                      ,SMAGA     ,SELEC,MOTEUR,4,2010-12,6,2010,09
12,10-12-09,2010,115,CSA - Magasin,C3,          ,1026766   ,1100901,115-103        ,MMAGA115                      ,SMAGA     ,SELEC,MOTEUR,-4,2010-12,6,2010,09
12,10-12-08,2010,115,CSA - Magasin,C3,          ,1026766   ,1100901,115-103        ,MMAGA115                      ,SMAGA     ,SELEC,MOTEUR,2,2010-12,6,2010,09
12,10-12-08,2010,115,CSA - Magasin,C3,          ,1026766   ,1100901,115-103        ,MMAGA115                      ,SMAGA     ,SELEC,MOTEUR,-2,2010-12,6,2010,09
12,10-12-07,2010,115,CSA - Magasin,C3,          ,1026766   ,1100901,115-103        ,MMAGA115                      ,SMAGA     ,SELEC,MOTEUR,2,2010-12,6,2010,09
12,10-12-07,2010,115,CSA - Magasin,C3,          ,1026766   ,1100901,115-103        ,MMAGA115                      ,SMAGA     ,SELEC,MOTEUR,-2,2010-12,6,2010,09
12,10-12-06,2010,115,CSA - Magasin,C3,          ,1026766   ,1100901,115-103        ,MMAGA115                      ,SMAGA     ,SELEC,MOTEUR,3,2010-12,6,2010,09
12,10-12-06,2010,115,CSA - Magasin,C3,          ,1026766   ,1100901,115-103        ,MMAGA115                      ,SMAGA     ,SELEC,MOTEUR,-3,2010-12,6,2010,09
11,10-11-16,2010,115,CSA - Magasin,C3,          ,1026766   ,1100901,115-103        ,MMAGA115                      ,SMAGA     ,SELEC,MOTEUR,3,2010-11,7,2010,09
10,10-10-15,2010,115,CSA - Magasin,C3,          ,1026766   ,1100901,115-103        ,MMAGA115                      ,SMAGA     ,SELEC,MOTEUR,4,2010-10,26,2010,09
10,10-10-01,2010,115,CSA - Magasin,C3,          ,1026766   ,1100901,115-103        ,MMAGA115                      ,SMAGA     ,SELEC,MOTEUR,2,2010-10,26,2010,09
9,10-09-24,2010,115,CSA - Magasin,C3,          ,1026766   ,1100901,115-103        ,MMAGA115                      ,SMAGA     ,SELEC,MOTEUR,6,2010-09,29,2010,09
9,10-09-24,2010,115,CSA - Magasin,C3,          ,1026766   ,1100901,115-103        ,MMAGA115                      ,SMAGA     ,SELEC,MOTEUR,3,2010-09,29,2010,09
9,10-09-23,2010,115,CSA - Magasin,C3,          ,1026766   ,1100901,115-103        ,MMAGA115                      ,SMAGA     ,SELEC,MOTEUR,1,2010-09,29,2010,09
9,10-09-22,2010,115,CSA - Magasin,C3,          ,1026766   ,1100901,115-103        ,MMAGA115                      ,SMAGA     ,SELEC,MOTEUR,1,2010-09,29,2010,09
9,10-09-21,2010,115,CSA - Magasin,C3,          ,1026766   ,1100901,115-103        ,MMAGA115                      ,SMAGA     ,SELEC,MOTEUR,6,2010-09,29,2010,09
9,10-09-21,2010,115,CSA - Magasin,C3,          ,1026766   ,1100901,115-103        ,MMAGA115                      ,SMAGA     ,SELEC,MOTEUR,1,2010-09,29,2010,09
9,10-09-20,2010,115,CSA - Magasin,C3,          ,1026766   ,1100901,115-103        ,MMAGA115                      ,SMAGA     ,SELEC,MOTEUR,2,2010-09,29,2010,09
9,10-09-17,2010,115,CSA - Magasin,C3,          ,1026766   ,1100901,115-103        ,MMAGA115                      ,SMAGA     ,SELEC,MOTEUR,5,2010-09,29,2010,09
9,10-09-16,2010,115,CSA - Magasin,C3,          ,1026766   ,1100901,115-103        ,MMAGA115                      ,SMAGA     ,SELEC,MOTEUR,2,2010-09,29,2010,09
9,10-09-07,2010,115,CSA - Magasin,C3,          ,1026766   ,1100901,115-103        ,MMAGA115                      ,SMAGA     ,SELEC,MOTEUR,6,2010-09,29,2010,09
9,10-09-02,2010,115,CSA - Magasin,C3,          ,1026766   ,1100901,115-103        ,MMAGA115                      ,SMAGA     ,SELEC,MOTEUR,2,2010-09,29,2010,09
8,10-08-30,2010,115,CSA - Magasin,C3,          ,1026766   ,1100901,115-103        ,MMAGA115                      ,SMAGA     ,SELEC,MOTEUR,4,2010-08,31,2010,09
11,10-11-11,2010,,Entretien vehicule,CA,          ,1026779   ,1100901,VALL0013       ,IFIC101                       ,ILIC1     ,SINST,MECA,2,2010-11,7,2010,09
9,10-09-15,2010,151,Cascades Papier Kingsey Falls,CA,          ,1026788   ,1100901,M-300-001      ,KPOMP034                      ,KSSL      ,SELEC,MOTEUR,2,2010-09,29,2010,09
9,10-09-13,2010,151,Cascades Papier Kingsey Falls,CA,          ,1026788   ,1100901,M-300-001      ,KPOMP034                      ,KSSL      ,SELEC,MOTEUR,1,2010-09,29,2010,09
9,10-09-02,2010,151,Cascades Papier Kingsey Falls,CA,          ,1026788   ,1100901,M-300-001      ,KPOMP034                      ,KSSL      ,SELEC,MOTEUR,2,2010-09,29,2010,09
9,10-09-20,2010,163,Cascades Groupe Tissu KF Mac 3,CA,          ,1026853   ,1100901,TAB0060        ,IEXTR301A                     ,ILIC3     ,SINST,MECA,3,2010-09,29,2010,09
9,10-09-08,2010,163,Cascades Groupe Tissu KF Mac 3,CA,          ,1026853   ,1100901,TAB0060        ,IEXTR301A                     ,ILIC3     ,SINST,MECA,0.5,2010-09,29,2010,09
9,10-09-08,2010,163,Cascades Groupe Tissu KF Mac 3,CA,          ,1026853   ,1100901,TAB0060        ,IEXTR301A                     ,ILIC3     ,SINST,MECA,0.5,2010-09,29,2010,09
10,10-10-06,2010,102,Cascades ConversionInc.,CA,          ,1026856   ,1100902,CYL1005        ,CBOBI256                      ,CBOB256   ,SINST,MECA,4,2010-10,26,2010,09
9,10-09-10,2010,132,CSA - Administration,D3,          ,1026857   ,1100902,038-REUN_SST   ,                              ,          ,SINST,MECA,1,2010-09,29,2010,09
9,10-09-16,2010,151,Cascades Papier Kingsey Falls,CA,          ,1026890   ,1100902,TEN0001        ,KTENS001                      ,KSCH      ,SINST,MECA,2,2010-09,29,2010,09
9,10-09-02,2010,151,Cascades Papier Kingsey Falls,CA,          ,1026890   ,1100902,TEN0001        ,KTENS001                      ,KSCH      ,SINST,MECA,3,2010-09,29,2010,09
9,10-09-01,2010,151,Cascades Papier Kingsey Falls,CA,          ,1026890   ,1100902,TEN0001        ,KTENS001                      ,KSCH      ,SINST,MECA,2,2010-09,29,2010,09
9,10-09-21,2010,163,Cascades Groupe Tissu KF Mac 3,CA,          ,1026948   ,1100903,TAB0060        ,IEXTR301A                     ,ILIC3     ,SINST,MECA,3,2010-09,29,2010,09
9,10-09-20,2010,163,Cascades Groupe Tissu KF Mac 3,CA,          ,1026948   ,1100903,TAB0060        ,IEXTR301A                     ,ILIC3     ,SINST,MECA,3,2010-09,29,2010,09
9,10-09-09,2010,163,Cascades Groupe Tissu KF Mac 3,CA,          ,1026948   ,1100903,TAB0060        ,IEXTR301A                     ,ILIC3     ,SINST,MECA,2,2010-09,29,2010,09
9,10-09-08,2010,163,Cascades Groupe Tissu KF Mac 3,CA,          ,1026948   ,1100903,TAB0060        ,IEXTR301A                     ,ILIC3     ,SINST,MECA,1.5,2010-09,29,2010,09
9,10-09-08,2010,163,Cascades Groupe Tissu KF Mac 3,CA,          ,1026948   ,1100903,TAB0060        ,IEXTR301A                     ,ILIC3     ,SINST,MECA,0.5,2010-09,29,2010,09
11,10-11-26,2010,151,Cascades Papier Kingsey Falls,CA,          ,1026991   ,1100830,KSECU002-M     ,KSECU002                      ,KSEC      ,SINST,MECA,2,2010-11,7,2010,08
9,10-09-14,2010,151,Cascades Papier Kingsey Falls,CA,          ,1026991   ,1100830,KSECU002-M     ,KSECU002                      ,KSEC      ,SINST,MECA,3,2010-09,29,2010,08
9,10-09-10,2010,151,Cascades Papier Kingsey Falls,CA,          ,1026991   ,1100830,KSECU002-M     ,KSECU002                      ,KSEC      ,SINST,MECA,4,2010-09,29,2010,08
9,10-09-10,2010,151,Cascades Papier Kingsey Falls,CA,          ,1026991   ,1100830,KSECU002-M     ,KSECU002                      ,KSEC      ,SINST,MECA,2,2010-09,29,2010,08
9,10-09-09,2010,151,Cascades Papier Kingsey Falls,CA,          ,1026991   ,1100830,KSECU002-M     ,KSECU002                      ,KSEC      ,SINST,MECA,2,2010-09,29,2010,08
9,10-09-09,2010,151,Cascades Papier Kingsey Falls,CA,          ,1026991   ,1100830,KSECU002-M     ,KSECU002                      ,KSEC      ,SINST,MECA,2,2010-09,29,2010,08
9,10-09-07,2010,151,Cascades Papier Kingsey Falls,CA,          ,1026991   ,1100830,KSECU002-M     ,KSECU002                      ,KSEC      ,SINST,MECA,6,2010-09,29,2010,08
2,13-02-28,2013,151,Cascades Papier Kingsey Falls,CA,          ,1026991-53,1120925,UHY0002        ,KUHYD002                      ,KBOB      ,SINST,MECA,1,2013-02,51,2012,09
2,13-02-26,2013,151,Cascades Papier Kingsey Falls,CA,          ,1026991-53,1120925,UHY0002        ,KUHYD002                      ,KBOB      ,SINST,MECA,2.5,2013-02,51,2012,09
2,13-02-22,2013,151,Cascades Papier Kingsey Falls,CA,          ,1026991-53,1120925,UHY0002        ,KUHYD002                      ,KBOB      ,SINST,MECA,2,2013-02,51,2012,09
10,12-10-04,2012,151,Cascades Papier Kingsey Falls,C3,          ,1026991-54,1120925,KSECU002-M     ,KSECU002                      ,KSEC      ,SINST,MECA,3,2012-10,49,2012,09
5,11-05-02,2011,151,Cascades Papier Kingsey Falls,C3,          ,1026991-E1,1110427,KSECU002-M     ,KSECU002                      ,KSEC      ,SINST,MECA,2,2011-05,35,2011,04
9,12-09-20,2012,151,Cascades Papier Kingsey Falls,CA,          ,1026991-E2,1110427,KENRL007-M     ,KENRL007                      ,KSEC      ,SINST,MECA,1,2012-09,52,2011,04
9,12-09-19,2012,151,Cascades Papier Kingsey Falls,CA,          ,1026991-E2,1110427,KENRL007-M     ,KENRL007                      ,KSEC      ,SINST,MECA,5,2012-09,52,2011,04
9,12-09-17,2012,151,Cascades Papier Kingsey Falls,CA,          ,1026991-E2,1110427,KENRL007-M     ,KENRL007                      ,KSEC      ,SINST,MECA,2,2012-09,52,2011,04
9,12-09-14,2012,151,Cascades Papier Kingsey Falls,CA,          ,1026991-E2,1110427,KENRL007-M     ,KENRL007                      ,KSEC      ,SINST,MECA,1,2012-09,52,2011,04
10,10-10-07,2010,161,Cascades Groupe Tissu KF Mac 1,CA,          ,1027024   ,1100905,ENR0003        ,IENRL101                      ,ILIC1     ,SINST,MECA,3,2010-10,26,2010,09
